ID,System,Title,Foreign Title,Category,Region,Serial,Version,Size,CRC32,MD5,SHA1
65774,Sony PlayStation Portable,Snoopy vs. the Red Baron,,Games,USA,ULUS-10189,1.00,540868608,04f5dd97,864f4b0c4a1dceb8bf4f32edbe317535,c5b4ca0ea9709f246bd5aa1b3cf4951ec2b2895e
65780,Sony PlayStation Portable,Rocky Balboa,,Games,USA,ULUS-10233,1.02,906330112,d145cee2,ff2aed58cc1dc7eda37ef59511eef40a,81a0229a93ef9d2781131bb6cba82838cd0e39d7
65797,Sony PlayStation Portable,FIFA Soccer 11,,Games,USA,ULUS-10550,1.00,1752432640,4d892f70,e201b73d0f3627914b0d1b42ef74b515,1468667776b9087d6f98a616b60261a6d510c98a
65798,Sony PlayStation Portable,Tiger Woods PGA Tour 08,,Games,USA,ULUS-10276,1.00,1350434816,c0451a77,de62df920f737f1aea7292263344454a,6752792e7dc7547c29d8705aaa2ede99bef3a546
65799,Sony PlayStation Portable,WWE SmackDown vs. Raw 2009,,Games,USA,ULUS-10384,1.00,1489567744,70c48ec2,0d29bb932f552d6961bc33040b01d65f,e6ed3b5f3a576a9bb69c184129daf86059d96a14
65812,Sony PlayStation Portable,Midnight Club 3: DUB Edition,,Games,USA,ULUS-10021GH,2.02,1641644032,83ac132a,f8baa2e6eaebc74ec062c5e5c923c3b0,31fc98b061aa8aba152be479368a63dcd14bfc3d
65813,Sony PlayStation Portable,Winx Club: Join the Club,,Games,USA,ULUS-10212,1.05,1317634048,c1740a8f,47e01a4374a63e39de0a6260d4106834,7eb64cef214f1724e7d399e3e76dddaaa3ba1abb
65888,Sony PlayStation Portable,The Warriors,,Games,USA,ULUS-10213,1.02,1797423104,3745b961,add34af0817489af8f266d2158766504,e93c2ccb4e3fbd10c60b4e81ab2e07f58946518c
65889,Sony PlayStation Portable,Summon Night 5,,Games,USA,ULUS-10656,1.01,897253376,421237fa,6d1c75638f31e8aed4447fe6331f1f81,b5154f828f7bec81d25ce1b9b181dff0e098f978
65890,Sony PlayStation Portable,Puzzle Quest: Challenge of the Warlords,,Games,USA,ULUS-10225,1.00,136151040,37087839,ea5e2215956b6333c4b4dbf793be829a,2f003e3ed9a82727f81dc7d266467fec58d00997
65891,Sony PlayStation Portable,Cube,,Games,USA,ULUS-10223,1.01,432504832,abd65716,fea19b13768aef99dae843d3abfa132e,aff0fa635b7f158f1df3a38479542a5b6f6865d5
65969,Sony PlayStation Portable,LocoRoco,,Preproduction,Europe,UCET-00357/1.00,1.00,474513408,b55ce6e0,c0215f6cc7749ba4ba9a1c09a43cde22,7e4000221729c85d64f60ed8d0f448918ea97197
66080,Sony PlayStation Portable,Super Collapse! 3,,Games,USA,ULUS-10287,1.01,62390272,d5cfe230,2f7feb69f78d000928596b9b628a3da7,c67d0d08daf1a4d51d5d4a5ac558b1435c64f9fe
66081,Sony PlayStation Portable,Warriors Orochi 2,,Games,USA,ULUS-10423,1.02,1808596992,c4863f05,db5b2107b07f4688860d531879e156bc,c8728803e7664dd8513bbbe2ee5b864ec7dafa36
66082,Sony PlayStation Portable,Family Guy: Video Game!,,Games,USA,ULUS-10185,1.00,1186463744,41283518,9d4a5cfe223b5c0665ce9cc0cfc908f3,8957ef07740224b9720d5ea0ad25aa4b79242348
66280,Sony PlayStation Portable,NHL 07,,Games,USA,ULUS-10131,1.00,1753579520,4884c8ec,0dcf9328ace64647d0bd6615034cd9aa,ce24840be5d1203e4f88d58cac67fe03666e05df
66541,Sony PlayStation Portable,Assassin's Creed: Bloodlines,アサシン クリード ブラッドライン,Games,Japan,ULJM 05571,1.01,472907776,f4ed0a50,d5b23ed49e8f3a0e8e59e20861f2b46b,386621e2919b4685e0d7e0aa21be55133b93b523
66868,Sony PlayStation Portable,Black Rock Shooter: The Game,ブラック★ロック シューター THE GAME,Games,Japan,"JRPG 00001, ULJM 05859",1.01,1355972608,151471f9,df98904ec8d1a3d634f32c2f28b8838b,3f3f688b18c92c082d35f2429a0e6e1a4138aae0
66869,Sony PlayStation Portable,Ys vs. Sora no Kiseki: Alternative Saga,イースvs.空の軌跡　オルタナティブ・サーガ,Games,Japan,"NW10107740, ULJM 05679",1.01,1344208896,4b2fcfce,95751a87bd6e364c2a2503339674526b,01bfc2f1f508d515ba37c76aaf9dd32eacc064f6
66963,Sony PlayStation Portable,Starry Sky: After Autumn Portable,Ｓｔａｒｒｙ☆Ｓｋｙ～Ａｆｔｅｒ Ａｕｔｕｍｎ～Ｐｏｒｔａｂｌｅ,Games,Japan,"HONEY-007, ULJM 06209",1.01,1591181312,99bcf7f2,0e122bce0b16258fc453a3f402e5bea3,d57b32b0fae41081105f34c75386a63af7de23e9
66964,Sony PlayStation Portable,"Starry Sky: After Autumn Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Ｓｔａｒｒｙ☆Ｓｋｙ～Ａｆｔｅｒ Ａｕｔｕｍｎ～Ｐｏｒｔａｂｌｅ 閲覧してプリーズ＂えつぷりっ２＂,Bonus Discs,Japan,"HONEY-007, ULJM 06287",1.00,516390912,8e6fa95a,dd1d714c972dbcf84dab159bf63358c3,f51418a0262b3929bf590f7bb18f37455d1fc117
67290,Sony PlayStation Portable,Yu-Gi-Oh! GX: Tag Force 2,,Games,Europe,ULES-00925,1.01,1812725760,9737199b,81cb1dee06d3278b26fe4bf574bc2e36,48d2a184958d799cc1cc3131b678e29d8bfbbba5
67431,Sony PlayStation Portable,Tales of the Heroes: Twin Brave,テイルズ オブ ザ ヒーローズ ツインブレイヴ,Games,"Japan, Korea","ULJS 00431, ULJS 00432, ULKS 46284",1.02,1285160960,28356530,b13ebc2c2086e3095ada19f29e97cab1,acc3e9e3ac454bba1b9747c9261b3f3d48bebe9d
67504,Sony PlayStation Portable,7th Dragon 2020,セブンスドラゴン2020,Games,Japan,"HSN-0021, ULJM 05923",1.01,1125482496,0bdeea34,507131c25d65a6c0a028deb94b1cff44,e8613897da2d51d67023a4d94d35175cd7292a4e
67505,Sony PlayStation Portable,Comic Party Portable,こみっくパーティー ポータブル,Games,Japan,ULJS 00027,1.08,1333428224,a994277a,a83613e72f54daeba0259ed09ffb35a7,fda4a213d1fb0037d1291131077389b813506f61
67506,Sony PlayStation Portable,Initial D: Street Stage,頭文字Ｄ　～ＳＴＲＥＥＴ　ＳＴＡＧＥ～,Games,Japan,"ULJM 05093, ULJM 08013, ULJM 08040",1.01,1187938304,23b9e647,225f1f56c37097c7a11ecaddd52abbf1,637150702ac7e0418fe58cfca71c948da2746fa2
67507,Sony PlayStation Portable,Kamen Rider: Super Climax Heroes,仮面ライダー　超クライマックスヒーローズ,Games,Japan,ULJS 00549,1.00,844136448,eeacbfdf,d8ab3c90ab5cd3907822bc9aaed481ab,062ec4c0c53fd286be7be99d50ed04642854a989
67508,Sony PlayStation Portable,MagusTale Eternity: Sekaiju to Koi suru Mahoutsukai,マギウステイル　エタニティ　～世界樹と恋する魔法使い～,Games,Japan,ULJM 05577,1.02,1700233216,7edc9f71,a7da3454b908608a3e08e13d77c4cad0,4c756020f971f7f7f6a9c6e5455e0305f0158776
67509,Sony PlayStation Portable,Persona,ペルソナ,Games,Japan,"ULJM 05422, ULJM 05686",1.02,816775168,1e851898,a7abd287cb1a46deef5fdbb3f961aa01,66e76366d412fc4ac3f5c71923fb89a2e594f1c9
67510,Sony PlayStation Portable,PhotoKano,フォトカノ,Games,Japan,ULJS 00378,1.03,1744863232,a950fb0e,509e9c41a915cb220de249852974f810,af4a5624ef467328866b8998bdc968c50ac2e574
67511,Sony PlayStation Portable,Senjou no Valkyria 2: Gallia Ouritsu Shikan Gakkou,戦場のヴァルキュリア2 ガリア王立士官学校,Games,Japan,ULJM 05560,1.01,1120927744,8cce5811,ac85092be1397e2d0fb70f2172550b4e,eb4807b28f4e9238768b53a35f9dbc2c79a9c9fc
67628,Sony PlayStation Portable,SNK Arcade Classics Vol. 1,,Games,Japan,ULJS 00193,1.00,1196130304,86eaf515,e2ccd0c68f4a747c2d4e514dd9514cc2,ef83d321555e8384c035d97e9bf272aaec9079bf
67629,Sony PlayStation Portable,Tactics Ogre: Unmei no Wa,タクティクスオウガ 運命の輪,Games,Japan,ULJM 05753,1.02,1616052224,88249e47,3b51e5fc03475e9c2158aea0a97e7437,0cb7a82fe3b7aa6ad596be11270c17339c4c0524
67630,Sony PlayStation Portable,Vitamin R,,Games,Japan,ULJS 00592,1.02,1738899456,3a33f188,4a1f8386824451111b39810ac7c598ea,ed9db7a52bc616101cc1d00a18106b98d27c1604
68024,Sony PlayStation Portable,Buzz! Quem é o Génio Português? ~ Buzz! Sokrovishha nacii,Buzz! Quem é o Génio Português? ~ Buzz! Сокровища нации,Games,Europe,UCES-01207/POR,1.00,1580793856,b80f2f26,17db7d4bfd7f7f7c4a2152992a602a49,ec28998d915cd6309c8bb95bd6f0c21fd5c50ca8
68033,Sony PlayStation Portable,FIFA 10,,Games,Portugal,ULES-01331,1.00,1335558144,bfa118fb,511a056e931956642f60153f2301c589,8fd7f4ffb8df1aa03a0c19151c57079ce3a599a7
68034,Sony PlayStation Portable,FIFA 12,,Games,Portugal,ULES-01550,1.00,1334706176,f0ee69e2,03869f663db27e27afd0de47321c4f8a,db2f7c5e28032fbc1f3d881926d0b3be60345311
68035,Sony PlayStation Portable,Toki no Kizuna: Hanamusubi Tsuzuri,十鬼の絆 花結綴り,Games,Japan,ULJM 06300,1.01,1564114944,b9836c1c,e1d8996e996af6d8ee0293488a1a5547,5fad6db757e40d217341494c578e036f91d2e08e
68036,Sony PlayStation Portable,Eiyuu Densetsu: Zero no Kiseki,英雄伝説　零の軌跡,Games,Japan,ULJM 05733,1.01,1386217472,5179b4b0,3002bbf9862d9adbab4226c38eb35f49,e3c526d65adc1ccd11d4f12220ad05832962eb20
68051,Sony PlayStation Portable,FIFA 14,,Games,Portugal,ULES-01592,1.00,1334738944,f9c3cbf1,dc1ec6cd654850052d67cd9847c9cf33,9355f9ad7c548efd5316e60019ec0d0986b0912c
68452,Sony PlayStation Portable,Metal Fight Beyblade Portable: Chouzetsu Tensei! Vulcan Horuseus,メタルファイト ベイブレード ポータブル 超絶転生！バルカンホルセウス,Games,Japan,ULJM 05731,1.01,296812544,76caa73b,afe9a0c2676713403981f80ff9616700,8c5ce945153b05b42bc501374a85b1cd047864df
68453,Sony PlayStation Portable,Gurumin,ぐるみん,Games,Japan,ULJM 05123,1.01,893845504,31bda796,8369d1901aeb906e6c3fc8c3641ab636,12045a1de5b259bd85bc98f47e07754d63d575e4
68454,Sony PlayStation Portable,Phantasy Star Portable 2,ファンタシースターポータブル２,Games,Japan,"ULJM 05493, ULJM 08030",2.00,1696366592,f61e590c,87cf3b41780c8fd938e03fb2503d3bc3,dd44172283138d4eab8e1f382d6afd4810bd8576
68455,Sony PlayStation Portable,Shining Hearts,シャイニング・ハーツ,Games,Japan,"ULJM 05780, ULJM 08049",1.00,1339424768,db5fcea4,d825dd03c3ca883da9f456cf8ef97e9d,8ac3c2d07f99f2592b3c90bb5574e69730923998
68456,Sony PlayStation Portable,Valhalla Knights 2,ヴァルハラナイツ 2,Games,Japan,ULJS 00138,1.03,1621655552,8a3e811b,2b379c8834eb6f8ea96474422d45974d,19dfe7890f7717954556951da890162d3373089c
69337,Sony PlayStation Portable,Bomberman Land Portable,ボンバーマンランド　ポータブル,Games,Japan,"ULJM 05181, ULJM 05319",1.01,413204480,4738e583,fe740f7adcc7399b0f9c3bb98b89a048,978b9b639c09ca8ea2748605b4913b04b578aeeb
69985,Sony PlayStation Portable,Goku Makaimura,極魔界村,Games,Japan,ULJM 05147,1.01,432275456,536042ff,7b19f8b6aac6f1aebb5d32f669d15b08,9c9f25f551947799014583a21be4257fb26a817e
70476,Sony PlayStation Portable,Disney G-Force,Миссия Дарвина,Games,Russia,ULES-01240,1.00,1244856320,2ded897d,581c42230176eb4a485c1c432cb94b4e,c8acdb0e5d7c2a77dee69d03e5e76bb93b2fe9b3
70595,Sony PlayStation Portable,God of War: Chains of Olympus,,Preproduction,Europe,UCET-00844,0.01,1641086976,d80968f0,5f365435e8744956708c3c717abfa0e9,c02f71e9a7fe2a9846087dee0980c94b91108eb3
71819,Sony PlayStation Portable,V8 Supercars Australia 3: Shootout,,Games,Australia,ULES-00614,1.01,1230995456,eb28e909,7014c6ecd8e73ec343ca1394992c48fb,3450cf338a18d6b8735eb1dcad7c50b49ef9caea
71824,Sony PlayStation Portable,007: From Russia with Love,From Russia with Love,Games,"Europe, Australia",ULES-00288,1.00,792199168,b4258d77,691a0efef6271887510def5fcba9d74c,9304265be2287ff154c4b4420814596bbc18d8a5
71825,Sony PlayStation Portable,The Con,,Games,Australia,ULES-00516,1.02,792985600,d4ccf874,c2439566bcf85170d36bb19814979da7,0502d1826edd6915f0bc9ed751e7640bdf6c674e
72443,Sony PlayStation Portable,Dead or Alive: Paradise,デッド オア アライブ パラダイス,Games,Japan,"TCM 30002, ULJM 05640",1.02,877232128,9f610ca1,c29bc2c9c9cd883e3ae25edbb49e65a3,8e952c6c7cde29effd09485e8682c64ca75b0f7f
72444,Sony PlayStation Portable,Shin Sangoku Musou: Multi Raid,真・三國無双　ＭＵＬＴＩ　ＲＡＩＤ,Demos,Japan,ULJM 91017,1.01,389349376,6cc4a3f7,530756ad1923f0dab9e4861b4e1955fa,e91dacfed0f2934306aab6e9c99e5a12920a5cf5
72445,Sony PlayStation Portable,Ooedo Senryoubako,大江戸千両箱,Games,Japan,ULJM 05099,1.01,566919168,4b3e9f76,d14f08dd2c13dfac324215da6eef1915,91b91ed1b34b72b9c76794fea2d57f96e0379257
72448,Sony PlayStation Portable,DJ Max Portable: Black Square,DJマックスポータブルブラックスクエア,Games,Japan,ULJM 06034,1.01,1723039744,fc48340f,dbec6a2a2a5a352f352281da725f5950,3ca710f08ae5b875f4e7883e3c2ac86816fb88bd
72451,Sony PlayStation Portable,Exit,イグジット,Games,Japan,"ULJM 05062, ULJM 05271",1.00,112852992,05d404f2,b16aa2ac623f7c4e83bb7af1fc3f8aba,028e0ee071182b4e01223b7a32138b35af285b79
72452,Sony PlayStation Portable,Sword Art Online: Infinity Moment,ソードアート･オンライン　－インフィニティ･モーメント－,Games,Japan,"ULJS 00557, ULJS 00558",1.00,1200226304,d97acf65,bcf29f8a7aa234c83fab6ab6aa842261,78da017a5c90e34101608e7ff187db0e02e22177
72453,Sony PlayStation Portable,Puzzle Bobble Pocket,パズルボブル ポケット,Games,Japan,ULJM 05011,1.01,17793024,7ab34a2d,bfbdcd3ab51de820fceaa13dbd78ee46,3212916db749fb67003c6222179909bda05f2d9f
72476,Sony PlayStation Portable,Ape Academy 2,,Preproduction,Europe,UCET-00445/0.01,0.01,1032388608,12df15c7,6e7ab8aeec149126d2730fb253dd1bd9,51524fbf50dc34ade5309ad822ac06afdfd1e75a
72740,Sony PlayStation Portable,PES 2011: Pro Evolution Soccer,,Games,Latin America,ULUS-10553,1.01,1514110976,a1a12c16,d1a824e0ba956c84214f8d7b00a3aa38,76c013c164751345f9a3693422bb7180590850d1
72851,Sony PlayStation Portable,Memories Off #5 Encore,メモリーズオフ＃５ ｅｎｃｏｒｅ,Games,Japan,ULJM 05527,1.00,848396288,8893941d,6de1a961003538511dfb9f8cf8cbcd48,76ada96b27944a159f40ff2f823d9b37136380c8
72852,Sony PlayStation Portable,Street Fighter Zero 3 Double Upper,ストリートファイターＺＥＲＯ３　ダブルアッパー,Games,Japan,ULJM 05225,1.01,271417344,57d9eb3e,d2c5ac0e4398858733c619050e1a6ff9,86b75c0e299400722d5e4e1f7077730da0fbac11
73155,Sony PlayStation Portable,Sora no Kiseki: Material Collection Portable Mini,空の軌跡 マテリアルコレクションポータブルｍｉｎｉ,Demos,Japan,ULJM 91016,1.01,520192000,ace125cb,4ded30dea67685907519ca0bef6a950a,7ddb33d04a295292cc2db794ded045a68df4e948
73156,Sony PlayStation Portable,Fantasy Golf Pangya Portable,ファンタジーゴルフ パンヤ ポータブル,Games,Japan,ULJM 05440,1.01,1506541568,c78f037f,5c29b57d4176d152924a6986c73678ba,45702494382fca90c1fed30daea97e1719f57907
73157,Sony PlayStation Portable,ToHeart 2 Portable,トゥハート２ポータブル,Games,Japan,ULJM 05485,1.00,1426685952,b21e1e98,7974d19c4b3f05fec827f5204e77dc8b,77ebbb042e75c5c59c988e088330af34e9c499fb
73158,Sony PlayStation Portable,ToHeart Portable,トゥハートポータブル,Games,Japan,ULJM 05485~6,1.00,603389952,3ebe0f9b,8a15554ee41007ad452f0cf18eb3ab67,5607a209ed3165fdbad4569b33070ffcfd51b00d
74487,Sony PlayStation Portable,DreamWorks Vecinos Invasores: Hammy Enloquece,,Games,Spain,ULES-00664,1.02,325550080,157e685c,c12bab51c3c53b4754bf710c2057b5a5,e098674a2764c4b224fef9de42cde965a4df15bc
75083,Sony PlayStation Portable,Battle vs. Chess,,Preproduction,Europe,ULES-01517,1.02,643039232,2823bf1d,94e3caea8dd7b13c2a8716cea476f972,d42a7f34b10d000f19cd18dacf0f2ab088d3e3b2
75085,Sony PlayStation Portable,Jikkyou Powerful Pro Yakyuu Portable 3,実況パワフルプロ野球 ポータブル３,Games,Japan,ULJM 05300,2.00,1762197504,76bac42e,e9b3fdfa704a5454d14477888810ac77,d6b627deb31acc7f96897a5940b9a70cbd671b89
75264,Sony PlayStation Portable,Arthur and the Minimoys,Arthur and the Invisibles,Preproduction,Europe,ULET-00435,0.04,1796014080,15da5e96,585445e0ddffaea516436ec7c67e5be0,58c3938bae053e1e2bb30546ab01dc6df9f517ff
75266,Sony PlayStation Portable,Juiced: Eliminator,,Preproduction,Europe,ULET-00391,0.03,1262059520,f1f12abc,5f33516cb9c1a750b8ecd0e90b1e6f7d,5be25d6b91dc19bd7caa3c2c2a240644210eebb6
75267,Sony PlayStation Portable,Key of Heaven,,Preproduction,Europe,UCET-00247,0.01,1141997568,090393fa,b7f22e799b83aee1c6e88f273f163cef,5f0572842a1a450ae464b4a002a74d7861ab02ac
75268,Sony PlayStation Portable,Ratchet & Clank: Size Matters,,Preproduction,Europe,UCET-00751,0.04,993394688,f44c67f3,3705bc50375f1950a8c784812c6eb033,bcfcac002f1133073c3877259f794c756c7bc24f
75277,Sony PlayStation Portable,Blazing Souls Accelate,ブレイジングソウルズ アクセレイト,Games,Japan,ULJM 05490,2.00,1032454144,364a0f48,89e4a36a7fe53d9250c92e9d95554dcb,52664bd428f0da539ee01e05a824245cac642f1f
75278,Sony PlayStation Portable,Code Geass: Hangyaku no Lelouch: Lost Colors,コードギアス　反逆のルルーシュ　ＬＯＳＴ　ＣＯＬＯＲＳ,Games,Japan,ULJS 19035,2.00,916750336,df4024e3,8c67fe6a44b5da33094769f638bb64cf,1d1a361830cc860bc50e6691f9a6b73e160ae985
75279,Sony PlayStation Portable,Field Commander,,Preproduction,USA,ULUX-80153,1.02,846561280,51d78f3a,370a79369768ba6facdd43fe6736ab77,507cd70427e73655c16769cf5323bdb8d6c423f3
75280,Sony PlayStation Portable,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,グリザイアの迷宮　－ＬＥ　ＬＡＢＹＲＩＮＴＨＥ　ＤＥ　ＬＡ　ＧＲＩＳＡＩＡ－,Games,Japan,ULJM 06382,1.01,1728380928,14f64f4d,3c321ee9d0b02a6d6f371da739d92b9a,d6fcbbcb9a46a53ebed5abdc204cbcd8cb73bba3
75281,Sony PlayStation Portable,Grisaia no Rakuen: Le Eden de la Grisaia,グリザイアの楽園 　－ＬＥ　ＥＤＥＮ　ＤＥ　ＬＡ　ＧＲＩＳＡＩＡ－,Games,Japan,ULJM 06395,1.00,1789067264,c5c97e1d,2343206d8d35c67353f5df88a919e865,85a5ee8f6269c772791ce3d8ac7397592b43a558
75282,Sony PlayStation Portable,Midnight Club: L.A. Remix,ミッドナイト　クラブ：ＬＡ　リミックス,Games,Japan,ULJM 05904,1.00,922681344,ca02a0db,33c0fa38f70835c23dde73996f8ead23,280f5fa63ec3af0f956e2d695fb6857953a5c824
75287,Sony PlayStation Portable,Minna no Golf Portable 2,みんなのＧＯＬＦポータブル２,Games,Japan,UCJS 18031,2.01,922025984,c1d4183f,dbf7e2e7053ca717a1303015c10e4873,596c99cecac77d0f41c4d21224f55901d2a444cb
75288,Sony PlayStation Portable,Nise no Chigiri,二世の契り,Games,Japan,ULJM 05703,1.01,1615822848,a0ccd574,7d6ed5b37305bfa78b17b391dd8a2dbc,543a1d023359604fffdf91ab2cb40097051ea941
75291,Sony PlayStation Portable,Storm Lover,,Games,Japan,ULJS 00299,1.02,1532329984,741d054e,a74e097ffbd6b57f78c408c39977faba,86c87dd80ac4e2c01f75a3fe98a5575552c2463c
75292,Sony PlayStation Portable,Storm Lover,,Games,Japan,ULJS 00300,1.02,1532297216,6b926e9a,a642cecacc44eab72aeed4ab3da14ba3,cf51fb4d16f0de94af831167abb8ad0f366f0f5e
75293,Sony PlayStation Portable,Taikou Risshiden V,太閤立志伝Ⅴ,Games,Japan,ULJM 06158,3.00,304840704,9f2a5bd6,dfce9a0d06256b818f6ce6cd49924b6d,c5471319f253872071bb37678a533bec584d2d1c
75294,Sony PlayStation Portable,Wand of Fortune Portable,ワンドオブフォーチュンポータブル,Games,Japan,ULJM 05689,1.01,1797521408,90e68227,9ec650cfc006df46e46eb22aa047c8f2,52585c2a60f34a87d75e89d13ff0b69099933080
75441,Sony PlayStation Portable,Sid Meier's Pirates!,,Preproduction,Europe,ULET-00696,0.01,333479936,5196d91f,a70b0e679c98434cc213c64b64efc0a6,f7bd8102c9de442a10edc5691af7d93d57bfdf44
75453,Sony PlayStation Portable,Artlist Collection: The Dog Happy Life: Shiawase Wanko Seikatsu Dai-1-dan,Ａｒｔｌｉｓｔ　Ｃｏｌｌｅｃｔｉｏｎ　ＴＨＥ　ＤＯＧ　ＨＡＰＰＹ　ＬＩＦＥ　～幸せワンコ生活第１弾～,Games,Japan,ULJM 05122,1.02,801046528,d0855f82,98d4cda709f3f598ce4e2b8003e4729e,a767127bc408cb9f97bcdb283c7028df7c7da0d3
75454,Sony PlayStation Portable,Artlist Collection: The Dog Happy Life: Shiawase Wanko Seikatsu Dai-1-dan: McDonald's Ver.,Ａｒｔｌｉｓｔ　Ｃｏｌｌｅｃｔｉｏｎ　ＴＨＥ　ＤＯＧ　ＨＡＰＰＹ　ＬＩＦＥ　～幸せワンコ生活第１弾～　ＭｃＤｏｎａｌｄ’ｓ　Ｖｅｒ．,Games,Japan,ULJM 95002,1.01,801046528,e293b867,b5408949427dc13bc213cee88feaccc8,7de8116d8226ef680630c7546d62ccb8d411583a
75751,Sony PlayStation Portable,Crash of the Titans,,Preproduction,Europe,ULES-00917/1.00,1.00,1120763904,b5206914,891421579549aab304c0d94759a3bed0,986fd245093b58353726007c7e9c8f482fe4bb5d
76216,Sony PlayStation Portable,FIFA 14: Edición Legado,,Games,Latin America,ULUS-10655,1.00,1666908160,518bd38f,f4a058fe56c5f3024a870c5b51ccf1f4,67bbf542219d5f5c4cfb115325a4ad2298687e23
76350,Sony PlayStation Portable,Spectral vs. Generation,スペクトラル　ＶＳ　ジェネレーション,Games,Japan,ULJM 05162,1.06,180355072,c0db3855,8c37c701632fc1f75efe1215fce52008,827e481fac3a7f199e127141a0b6b64740e7ada8
76599,Sony PlayStation Portable,Disney/Pixar Ratatouille,Disney/Pixar Ο Ρατατούης,Games,Greece,ULES 00743,1.01,906362880,80866cc0,ae438154279aecf45887856eb7b46a1e,80609248f58fa4654f373bdc126d59bc97a4914e
76600,Sony PlayStation Portable,Invizimals: Shadow Zone,Invizimals: Στη Ζώνη της Σκιάς,Games,Greece,UCES 01581,1.00,1148551168,ff2e6683,5b22ad16c4a1466b03145e5602918aa3,4031a8171b642dd17afd4d14c4acadc107e7de80
77232,Sony PlayStation Portable,Rei Chou Aniki,零・超兄貴,Games,Japan,ULJM 05390,1.01,441450496,803b69c8,5c2b53eb9c17480bb7e1d6e145f188b6,0278f9258d5a97620e48f6e73df26925b5bb566f
77634,Sony PlayStation Portable,Ore no Shikabane o Koete Yuke,俺の屍を越えてゆけ,Games,Japan,"UCJS 10116, UCJS 10117",1.01,847937536,349a2aaa,668ff6d3779086f2059dd6a59e5277f8,3b97c51337a3d07724d0fa324dee838e52844cc4
77635,Sony PlayStation Portable,Guilty Gear Judgment,ギルティギア ジャッジメント,Games,Japan,ULJM 05397,1.04,609484800,f6bfdae6,de21ed0187c3e9be9aab717b4ff8fb18,6bcb351f9f49a0a2e7bc79bb08c33817ad0ead74
77636,Sony PlayStation Portable,Guilty Gear XX Accent Core Plus,ギルティギア　イグゼクス　アクセントコア　プラス,Games,Japan,ULJM 05355,1.00,902922240,c375c9e2,f326aaeda7b28e0cf18c5a7dcdf92a69,10752b61659970cc996b1951bb6bd9a2fccb68eb
77638,Sony PlayStation Portable,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 1),俺の妹がこんなに可愛いわけがない　ポータブル　が続くわけがない,Games,Japan,"ULJS 00490, ULJS 00492, ULJS 19086",1.00,1493139456,2758a429,0bf0132e8a5a6efdcffde355a35a3ff8,5a562888b84b5d58e71f6bd7078432cc4ff113dd
77639,Sony PlayStation Portable,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 2),俺の妹がこんなに可愛いわけがない　ポータブル　が続くわけがない,Games,Japan,"ULJS 00491, ULJS 00493, ULJS 19087",1.00,1498316800,0886e09e,1b774694d0a93cabf79296c0ddf28a91,2e3a9239fcc010eda13153ef40fafff2db64a323
77751,Sony PlayStation Portable,Brothers Conflict: Brilliant Blue,ブラザーズコンフリクト～ブリリアント ブルー～,Games,Japan,ULJM 06315,1.01,1739259904,ca779d75,c762c16147df33a56fb43fc1d208e843,7606d9b90fe9d9bc2e47f2d0126eb44dd3b4908c
78528,Sony PlayStation Portable,Doko Demo Issho: Let's Gakkou!,どこでもいっしょ　レッツ学校!,Games,Japan,"UCJS 10039, UCJS 10039/1.01, UCJS 18012",1.01,295632896,f3983b72,3ec14cc0e1e4eb7ebe0e9d74ea0a39df,290aefa7c1c7d5db46f20af77ef859c2c3b510da
78747,Sony PlayStation Portable,Star Wars Battlefront: Renegade Squadron,스타워즈 배틀프론트 레니게이드 스쿼드런,Games,Korea,ULKS 46017,1.01,939786240,05036ebf,f36231566f12824ab505115769b36eed,48584d6d83ab16a5971783df0a94089770b71f85
78758,Sony PlayStation Portable,Kisou Ryouhei Gunhound EX,機装猟兵ガンハウンドＥＸ,Games,Japan,ULJM 06225,1.04,734691328,c17fbb5d,f981491ee643fe011770c94ee6f85d9c,bf9f2aea2096947166d039c53efdf0b4e18a8fe4
79083,Sony PlayStation Portable,Grand Theft Auto: Chinatown Wars,,Preproduction,Europe,ULET-01349/0.01,0.01,809140224,b6fae2dd,bca8e5260e721b7cd8016a078796577c,7d98f7c90e3adcb423a6bda4e8848c967849fe1f
79084,Sony PlayStation Portable,Grand Theft Auto: Chinatown Wars,,Preproduction,Europe,ULET-01349/0.02,0.02,901382144,cf16a71c,0531683e75dfcf0b56d9c689540d8b79,698f7a10fdab36177119679367aaeff72203630e
79097,Sony PlayStation Portable,Accel World: Kasoku no Chouten,アクセル・ワールド ―加速の頂点―,Games,Japan,ULJS 00512,1.00,1508704256,a6e27bce,acbdfd28c9eb2fb36dd9f3a95500f421,928b10d060e969b8e17146c071acec7444ede93a
79119,Sony PlayStation Portable,Shin Sangoku Musou: Multi Raid 2,真・三國無双 ＭＵＬＴＩ ＲＡＩＤ ２,Demos,Japan,ULJM 91020,1.01,753467392,441c2bd6,4071b4b147a4bf1213f58df291491942,65efcb2e3a5510e561130f0f7049cfcfc5609ccf
